src_ip,dst_ip,src_port,dst_port,protocol,prediction
114.86.250.245,10.0.0.5,43918,80,6,SYN_FLOOD
69.99.23.204,10.0.0.5,7126,80,6,SYN_FLOOD
35.170.56.229,10.0.0.5,17200,80,6,SYN_FLOOD
121.208.144.235,10.0.0.5,57441,80,6,SYN_FLOOD
36.226.112.131,10.0.0.5,44130,80,6,SYN_FLOOD
55.244.24.67,10.0.0.5,30493,80,6,SYN_FLOOD
10.163.12.235,10.0.0.5,63053,80,6,SYN_FLOOD
231.46.239.88,10.0.0.5,11534,80,6,SYN_FLOOD
154.153.239.188,10.0.0.5,7249,80,6,SYN_FLOOD
18.201.122.190,10.0.0.5,5002,80,6,SYN_FLOOD
248.91.28.191,10.0.0.5,17437,80,6,SYN_FLOOD
212.192.226.252,10.0.0.5,44761,80,6,SYN_FLOOD
144.3.14.114,10.0.0.5,6825,80,6,SYN_FLOOD
211.220.129.200,10.0.0.5,39806,80,6,SYN_FLOOD
198.44.46.239,10.0.0.5,21926,80,6,SYN_FLOOD
231.232.200.78,10.0.0.5,56952,80,6,SYN_FLOOD
206.133.163.10,10.0.0.5,37322,80,6,SYN_FLOOD
9.112.193.135,10.0.0.5,45402,80,6,SYN_FLOOD
45.150.226.238,10.0.0.5,56786,80,6,SYN_FLOOD
47.65.211.73,10.0.0.5,19907,80,6,SYN_FLOOD
255.29.117.88,10.0.0.5,5353,80,6,SYN_FLOOD
5.9.248.233,10.0.0.5,15191,80,6,SYN_FLOOD
190.197.3.164,10.0.0.5,17907,80,6,SYN_FLOOD
50.172.44.145,10.0.0.5,54202,80,6,SYN_FLOOD
151.180.74.215,10.0.0.5,31130,80,6,SYN_FLOOD
49.145.243.174,10.0.0.5,22471,80,6,SYN_FLOOD
156.198.12.215,10.0.0.5,61547,80,6,SYN_FLOOD
167.168.159.101,10.0.0.5,7015,80,6,SYN_FLOOD
220.50.145.191,10.0.0.5,23959,80,6,SYN_FLOOD
226.97.47.241,10.0.0.5,41549,80,6,SYN_FLOOD
58.8.138.34,10.0.0.5,16887,80,6,SYN_FLOOD
203.90.129.229,10.0.0.5,1222,80,6,SYN_FLOOD
143.204.41.105,10.0.0.5,45408,80,6,SYN_FLOOD
242.157.94.210,10.0.0.5,11409,80,6,SYN_FLOOD
146.131.10.31,10.0.0.5,26243,80,6,SYN_FLOOD
228.68.22.9,10.0.0.5,40342,80,6,SYN_FLOOD
50.228.234.24,10.0.0.5,10570,80,6,SYN_FLOOD
140.204.12.241,10.0.0.5,15065,80,6,SYN_FLOOD
196.146.229.180,10.0.0.5,45365,80,6,SYN_FLOOD
192.99.95.239,10.0.0.5,32556,80,6,SYN_FLOOD
138.208.2.72,10.0.0.5,37087,80,6,SYN_FLOOD
39.174.154.44,10.0.0.5,39639,80,6,SYN_FLOOD
7.108.190.116,10.0.0.5,23480,80,6,SYN_FLOOD
191.22.193.216,10.0.0.5,20689,80,6,SYN_FLOOD
146.249.46.106,10.0.0.5,5906,80,6,SYN_FLOOD
239.7.137.193,10.0.0.5,43549,80,6,SYN_FLOOD
41.79.127.119,10.0.0.5,23911,80,6,SYN_FLOOD
184.218.123.48,10.0.0.5,18137,80,6,SYN_FLOOD
97.16.95.139,10.0.0.5,9267,80,6,SYN_FLOOD
176.170.51.129,10.0.0.5,31639,80,6,SYN_FLOOD
252.250.40.34,10.0.0.5,46198,80,6,SYN_FLOOD
28.22.182.212,10.0.0.5,13768,80,6,SYN_FLOOD
147.115.37.239,10.0.0.5,63842,80,6,SYN_FLOOD
130.210.203.1,10.0.0.5,62151,80,6,SYN_FLOOD
100.14.15.71,10.0.0.5,64451,80,6,SYN_FLOOD
136.36.78.111,10.0.0.5,15812,80,6,SYN_FLOOD
76.73.205.78,10.0.0.5,39208,80,6,SYN_FLOOD
196.121.106.69,10.0.0.5,49505,80,6,SYN_FLOOD
71.92.110.102,10.0.0.5,50282,80,6,SYN_FLOOD
200.27.119.238,10.0.0.5,37951,80,6,SYN_FLOOD
58.202.159.39,10.0.0.5,8279,80,6,SYN_FLOOD
90.200.12.31,10.0.0.5,33260,80,6,SYN_FLOOD
165.49.232.241,10.0.0.5,50163,80,6,SYN_FLOOD
65.85.15.3,10.0.0.5,36974,80,6,SYN_FLOOD
48.56.53.118,10.0.0.5,13715,80,6,SYN_FLOOD
176.78.53.61,10.0.0.5,29109,80,6,SYN_FLOOD
145.54.63.242,10.0.0.5,15295,80,6,SYN_FLOOD
238.83.28.37,10.0.0.5,44818,80,6,SYN_FLOOD
16.48.178.248,10.0.0.5,56848,80,6,SYN_FLOOD
35.37.59.164,10.0.0.5,16824,80,6,SYN_FLOOD
73.88.138.195,10.0.0.5,26933,80,6,SYN_FLOOD
66.29.182.102,10.0.0.5,19150,80,6,SYN_FLOOD
224.173.172.84,10.0.0.5,63679,80,6,SYN_FLOOD
54.160.1.204,10.0.0.5,8311,80,6,SYN_FLOOD
194.79.17.145,10.0.0.5,5915,80,6,SYN_FLOOD
249.222.244.58,10.0.0.5,60090,80,6,SYN_FLOOD
229.221.156.186,10.0.0.5,42156,80,6,SYN_FLOOD
3.86.44.253,10.0.0.5,32367,80,6,SYN_FLOOD
165.134.211.56,10.0.0.5,64995,80,6,SYN_FLOOD
2.0.133.144,10.0.0.5,33713,80,6,SYN_FLOOD
246.175.148.113,10.0.0.5,30628,80,6,SYN_FLOOD
75.198.149.168,10.0.0.5,47170,80,6,SYN_FLOOD
67.151.70.37,10.0.0.5,23309,80,6,SYN_FLOOD
129.198.135.187,10.0.0.5,42263,80,6,SYN_FLOOD
235.231.35.193,10.0.0.5,16716,80,6,SYN_FLOOD
73.215.248.14,10.0.0.5,36395,80,6,SYN_FLOOD
199.123.88.13,10.0.0.5,57774,80,6,SYN_FLOOD
4.32.156.59,10.0.0.5,65079,80,6,SYN_FLOOD
42.189.244.152,10.0.0.5,47909,80,6,SYN_FLOOD
85.161.97.71,10.0.0.5,34300,80,6,SYN_FLOOD
146.56.189.221,10.0.0.5,11354,80,6,SYN_FLOOD
66.172.11.16,10.0.0.5,29737,80,6,SYN_FLOOD
19.229.14.247,10.0.0.5,46622,80,6,SYN_FLOOD
28.71.112.252,10.0.0.5,35795,80,6,SYN_FLOOD
222.1.254.137,10.0.0.5,34284,80,6,SYN_FLOOD
142.182.153.214,10.0.0.5,29614,80,6,SYN_FLOOD
113.232.129.81,10.0.0.5,52999,80,6,SYN_FLOOD
215.83.28.176,10.0.0.5,22735,80,6,SYN_FLOOD
124.254.109.249,10.0.0.5,29740,80,6,SYN_FLOOD
57.28.51.206,10.0.0.5,51438,80,6,SYN_FLOOD
9.76.13.206,10.0.0.5,23136,80,6,SYN_FLOOD
243.173.152.171,10.0.0.5,7611,80,6,SYN_FLOOD
61.118.139.212,10.0.0.5,38277,80,6,SYN_FLOOD
59.163.214.11,10.0.0.5,42019,80,6,SYN_FLOOD
102.180.41.63,10.0.0.5,40020,80,6,SYN_FLOOD
251.245.108.16,10.0.0.5,15185,80,6,SYN_FLOOD
185.135.131.46,10.0.0.5,18847,80,6,SYN_FLOOD
70.67.131.205,10.0.0.5,2744,80,6,SYN_FLOOD
239.197.105.84,10.0.0.5,43341,80,6,SYN_FLOOD
218.242.79.63,10.0.0.5,55713,80,6,SYN_FLOOD
157.160.27.93,10.0.0.5,5457,80,6,SYN_FLOOD
159.86.198.174,10.0.0.5,60180,80,6,SYN_FLOOD
206.219.122.45,10.0.0.5,5687,80,6,SYN_FLOOD
45.154.46.68,10.0.0.5,42513,80,6,SYN_FLOOD
248.133.12.153,10.0.0.5,44661,80,6,SYN_FLOOD
164.136.34.145,10.0.0.5,60685,80,6,SYN_FLOOD
182.113.218.22,10.0.0.5,36668,80,6,SYN_FLOOD
58.81.128.39,10.0.0.5,39073,80,6,SYN_FLOOD
109.222.162.41,10.0.0.5,11205,80,6,SYN_FLOOD
153.53.136.21,10.0.0.5,36284,80,6,SYN_FLOOD
243.158.118.134,10.0.0.5,33473,80,6,SYN_FLOOD
22.126.225.138,10.0.0.5,61582,80,6,SYN_FLOOD
32.1.111.116,10.0.0.5,42505,80,6,SYN_FLOOD
228.28.151.164,10.0.0.5,58369,80,6,SYN_FLOOD
25.5.109.195,10.0.0.5,50584,80,6,SYN_FLOOD
221.246.111.238,10.0.0.5,1940,80,6,SYN_FLOOD
38.181.155.55,10.0.0.5,35407,80,6,SYN_FLOOD
83.202.81.219,10.0.0.5,9191,80,6,SYN_FLOOD
83.49.196.124,10.0.0.5,51049,80,6,SYN_FLOOD
41.218.81.148,10.0.0.5,63590,80,6,SYN_FLOOD
86.173.255.38,10.0.0.5,6274,80,6,SYN_FLOOD
232.99.79.79,10.0.0.5,29719,80,6,SYN_FLOOD
114.106.9.209,10.0.0.5,18288,80,6,SYN_FLOOD
129.72.103.218,10.0.0.5,40035,80,6,SYN_FLOOD
160.108.28.201,10.0.0.5,47841,80,6,SYN_FLOOD
210.246.36.66,10.0.0.5,26616,80,6,SYN_FLOOD
54.2.167.221,10.0.0.5,49198,80,6,SYN_FLOOD
156.105.135.78,10.0.0.5,22483,80,6,SYN_FLOOD
161.235.253.56,10.0.0.5,18590,80,6,SYN_FLOOD
209.239.240.54,10.0.0.5,46649,80,6,SYN_FLOOD
76.242.207.189,10.0.0.5,62951,80,6,SYN_FLOOD
255.252.37.49,10.0.0.5,57164,80,6,SYN_FLOOD
198.2.130.205,10.0.0.5,10924,80,6,SYN_FLOOD
95.152.221.151,10.0.0.5,10624,80,6,SYN_FLOOD
126.31.77.232,10.0.0.5,60438,80,6,SYN_FLOOD
74.106.152.127,10.0.0.5,35084,80,6,SYN_FLOOD
202.239.126.96,10.0.0.5,60707,80,6,SYN_FLOOD
128.112.234.45,10.0.0.5,20203,80,6,SYN_FLOOD
101.113.3.44,10.0.0.5,34508,80,6,SYN_FLOOD
16.105.184.219,10.0.0.5,20656,80,6,SYN_FLOOD
74.223.63.213,10.0.0.5,42848,80,6,SYN_FLOOD
92.86.181.58,10.0.0.5,11263,80,6,SYN_FLOOD
114.187.215.41,10.0.0.5,13240,80,6,SYN_FLOOD
143.99.124.72,10.0.0.5,8403,80,6,SYN_FLOOD
125.97.206.212,10.0.0.5,54250,80,6,SYN_FLOOD
116.69.104.137,10.0.0.5,2490,80,6,SYN_FLOOD
76.62.113.2,10.0.0.5,25677,80,6,SYN_FLOOD
191.127.153.184,10.0.0.5,42098,80,6,SYN_FLOOD
132.102.214.158,10.0.0.5,60881,80,6,SYN_FLOOD
197.67.49.234,10.0.0.5,24762,80,6,SYN_FLOOD
175.14.197.208,10.0.0.5,37136,80,6,SYN_FLOOD
51.49.205.144,10.0.0.5,20097,80,6,SYN_FLOOD
230.110.235.149,10.0.0.5,35981,80,6,SYN_FLOOD
36.76.4.9,10.0.0.5,30929,80,6,SYN_FLOOD
201.233.255.35,10.0.0.5,14406,80,6,SYN_FLOOD
52.211.109.214,10.0.0.5,61575,80,6,SYN_FLOOD
96.125.182.103,10.0.0.5,56582,80,6,SYN_FLOOD
110.206.247.73,10.0.0.5,55701,80,6,SYN_FLOOD
34.34.150.231,10.0.0.5,4200,80,6,SYN_FLOOD
44.28.200.6,10.0.0.5,43037,80,6,SYN_FLOOD
69.59.134.48,10.0.0.5,7269,80,6,SYN_FLOOD
103.75.175.155,10.0.0.5,24646,80,6,SYN_FLOOD
156.127.248.10,10.0.0.5,36048,80,6,SYN_FLOOD
136.104.6.248,10.0.0.5,26658,80,6,SYN_FLOOD
128.134.70.26,10.0.0.5,26606,80,6,SYN_FLOOD
105.9.206.59,10.0.0.5,13281,80,6,SYN_FLOOD
145.228.142.41,10.0.0.5,8558,80,6,SYN_FLOOD
5.68.4.20,10.0.0.5,39173,80,6,SYN_FLOOD
213.48.170.38,10.0.0.5,57696,80,6,SYN_FLOOD
211.184.59.176,10.0.0.5,54493,80,6,SYN_FLOOD
188.77.58.238,10.0.0.5,50451,80,6,SYN_FLOOD
195.111.127.153,10.0.0.5,18511,80,6,SYN_FLOOD
195.22.45.31,10.0.0.5,64247,80,6,SYN_FLOOD
94.143.146.214,10.0.0.5,32878,80,6,SYN_FLOOD
93.32.192.248,10.0.0.5,63887,80,6,SYN_FLOOD
173.58.62.57,10.0.0.5,19046,80,6,SYN_FLOOD
169.131.88.111,10.0.0.5,12994,80,6,SYN_FLOOD
64.88.144.60,10.0.0.5,25903,80,6,SYN_FLOOD
151.170.243.154,10.0.0.5,44093,80,6,SYN_FLOOD
5.91.210.135,10.0.0.5,21726,80,6,SYN_FLOOD
71.197.35.117,10.0.0.5,43131,80,6,SYN_FLOOD
244.95.41.73,10.0.0.5,44885,80,6,SYN_FLOOD
211.2.30.93,10.0.0.5,43417,80,6,SYN_FLOOD
106.185.167.101,10.0.0.5,57823,80,6,SYN_FLOOD
226.171.201.75,10.0.0.5,46510,80,6,SYN_FLOOD
98.133.75.114,10.0.0.5,56932,80,6,SYN_FLOOD
239.161.182.197,10.0.0.5,63286,80,6,SYN_FLOOD
81.128.28.33,10.0.0.5,37365,80,6,SYN_FLOOD
34.84.207.111,10.0.0.5,63830,80,6,SYN_FLOOD
147.226.79.226,10.0.0.5,16470,80,6,SYN_FLOOD
16.139.147.72,10.0.0.5,59395,80,6,SYN_FLOOD
187.7.73.33,10.0.0.5,59598,80,6,SYN_FLOOD
32.225.8.31,10.0.0.5,29289,80,6,SYN_FLOOD
5.118.150.80,10.0.0.5,50172,80,6,SYN_FLOOD
236.19.115.21,10.0.0.5,64261,80,6,SYN_FLOOD
42.46.82.185,10.0.0.5,1660,80,6,SYN_FLOOD
83.11.132.6,10.0.0.5,50807,80,6,SYN_FLOOD
240.146.0.247,10.0.0.5,58599,80,6,SYN_FLOOD
88.238.213.15,10.0.0.5,54267,80,6,SYN_FLOOD
12.61.142.133,10.0.0.5,63690,80,6,SYN_FLOOD
172.134.64.44,10.0.0.5,31361,80,6,SYN_FLOOD
10.162.221.82,10.0.0.5,7259,80,6,SYN_FLOOD
183.29.67.48,10.0.0.5,51533,80,6,SYN_FLOOD
213.144.23.63,10.0.0.5,63252,80,6,SYN_FLOOD
185.159.72.30,10.0.0.5,52710,80,6,SYN_FLOOD
241.225.105.163,10.0.0.5,48365,80,6,SYN_FLOOD
83.68.118.38,10.0.0.5,51546,80,6,SYN_FLOOD
129.248.252.166,10.0.0.5,50595,80,6,SYN_FLOOD
120.221.50.20,10.0.0.5,59941,80,6,SYN_FLOOD
151.25.79.144,10.0.0.5,22514,80,6,SYN_FLOOD
100.135.87.9,10.0.0.5,26620,80,6,SYN_FLOOD
39.128.3.46,10.0.0.5,23478,80,6,SYN_FLOOD
49.244.79.35,10.0.0.5,46632,80,6,SYN_FLOOD
86.110.181.79,10.0.0.5,15617,80,6,SYN_FLOOD
152.187.77.168,10.0.0.5,11223,80,6,SYN_FLOOD
139.165.160.107,10.0.0.5,40439,80,6,SYN_FLOOD
154.85.93.61,10.0.0.5,64177,80,6,SYN_FLOOD
205.47.150.124,10.0.0.5,35265,80,6,SYN_FLOOD
62.109.141.203,10.0.0.5,38755,80,6,SYN_FLOOD
164.158.13.144,10.0.0.5,64923,80,6,SYN_FLOOD
46.131.4.94,10.0.0.5,65205,80,6,SYN_FLOOD
68.3.52.212,10.0.0.5,28153,80,6,SYN_FLOOD
63.92.154.183,10.0.0.5,14413,80,6,SYN_FLOOD
142.32.149.12,10.0.0.5,37740,80,6,SYN_FLOOD
12.3.88.77,10.0.0.5,12678,80,6,SYN_FLOOD
26.68.202.104,10.0.0.5,30107,80,6,SYN_FLOOD
184.254.14.253,10.0.0.5,23327,80,6,SYN_FLOOD
108.47.165.68,10.0.0.5,24730,80,6,SYN_FLOOD
141.236.185.171,10.0.0.5,54952,80,6,SYN_FLOOD
233.22.156.86,10.0.0.5,48820,80,6,SYN_FLOOD
11.117.97.190,10.0.0.5,15089,80,6,SYN_FLOOD
200.225.176.131,10.0.0.5,57085,80,6,SYN_FLOOD
129.133.151.235,10.0.0.5,14219,80,6,SYN_FLOOD
105.133.134.185,10.0.0.5,31318,80,6,SYN_FLOOD
154.32.58.233,10.0.0.5,47242,80,6,SYN_FLOOD
1.168.18.130,10.0.0.5,38605,80,6,SYN_FLOOD
132.63.245.250,10.0.0.5,54928,80,6,SYN_FLOOD
95.170.199.104,10.0.0.5,15112,80,6,SYN_FLOOD
20.112.33.92,10.0.0.5,5180,80,6,SYN_FLOOD
109.200.195.145,10.0.0.5,36196,80,6,SYN_FLOOD
243.62.131.92,10.0.0.5,51331,80,6,SYN_FLOOD
118.95.5.220,10.0.0.5,2539,80,6,SYN_FLOOD
38.79.6.25,10.0.0.5,57203,80,6,SYN_FLOOD
190.251.17.200,10.0.0.5,50277,80,6,SYN_FLOOD
29.142.253.130,10.0.0.5,6763,80,6,SYN_FLOOD
167.170.214.138,10.0.0.5,8729,80,6,SYN_FLOOD
112.158.208.36,10.0.0.5,44523,80,6,SYN_FLOOD
220.218.28.112,10.0.0.5,30550,80,6,SYN_FLOOD
73.136.140.55,10.0.0.5,42467,80,6,SYN_FLOOD
254.142.194.90,10.0.0.5,12274,80,6,SYN_FLOOD
144.94.201.126,10.0.0.5,60051,80,6,SYN_FLOOD
118.132.201.36,10.0.0.5,8480,80,6,SYN_FLOOD
209.32.8.70,10.0.0.5,14436,80,6,SYN_FLOOD
94.211.189.30,10.0.0.5,35872,80,6,SYN_FLOOD
134.166.88.124,10.0.0.5,12031,80,6,SYN_FLOOD
41.223.184.147,10.0.0.5,6484,80,6,SYN_FLOOD
118.19.181.52,10.0.0.5,20032,80,6,SYN_FLOOD
29.78.253.201,10.0.0.5,25137,80,6,SYN_FLOOD
80.100.62.235,10.0.0.5,52854,80,6,SYN_FLOOD
82.173.253.42,10.0.0.5,16826,80,6,SYN_FLOOD
62.145.19.243,10.0.0.5,41641,80,6,SYN_FLOOD
102.183.249.162,10.0.0.5,58709,80,6,SYN_FLOOD
61.173.134.34,10.0.0.5,64903,80,6,SYN_FLOOD
97.129.119.78,10.0.0.5,28623,80,6,SYN_FLOOD
223.116.28.27,10.0.0.5,32655,80,6,SYN_FLOOD
151.99.194.175,10.0.0.5,18165,80,6,SYN_FLOOD
222.200.31.213,10.0.0.5,27311,80,6,SYN_FLOOD
214.244.28.196,10.0.0.5,37932,80,6,SYN_FLOOD
137.233.187.142,10.0.0.5,18788,80,6,SYN_FLOOD
35.123.154.128,10.0.0.5,5933,80,6,SYN_FLOOD
47.237.23.95,10.0.0.5,19669,80,6,SYN_FLOOD
119.168.21.136,10.0.0.5,36627,80,6,SYN_FLOOD
4.161.81.184,10.0.0.5,6769,80,6,SYN_FLOOD
223.82.189.103,10.0.0.5,22449,80,6,SYN_FLOOD
201.106.30.222,10.0.0.5,9642,80,6,SYN_FLOOD
125.121.117.134,10.0.0.5,20962,80,6,SYN_FLOOD
138.44.226.84,10.0.0.5,53429,80,6,SYN_FLOOD
38.91.152.84,10.0.0.5,2837,80,6,SYN_FLOOD
248.145.77.63,10.0.0.5,30952,80,6,SYN_FLOOD
52.143.87.150,10.0.0.5,35966,80,6,SYN_FLOOD
39.32.175.222,10.0.0.5,49522,80,6,SYN_FLOOD
239.27.117.56,10.0.0.5,34900,80,6,SYN_FLOOD
111.66.226.21,10.0.0.5,39459,80,6,SYN_FLOOD
187.10.63.168,10.0.0.5,12364,80,6,SYN_FLOOD
108.30.197.10,10.0.0.5,23066,80,6,SYN_FLOOD
131.203.134.155,10.0.0.5,43037,80,6,SYN_FLOOD
41.74.245.122,10.0.0.5,14902,80,6,SYN_FLOOD
144.38.202.163,10.0.0.5,6647,80,6,SYN_FLOOD
87.240.127.55,10.0.0.5,6845,80,6,SYN_FLOOD
136.182.70.20,10.0.0.5,60596,80,6,SYN_FLOOD
21.187.23.155,10.0.0.5,12965,80,6,SYN_FLOOD
167.39.197.72,10.0.0.5,11722,80,6,SYN_FLOOD
179.214.211.124,10.0.0.5,64308,80,6,SYN_FLOOD
17.220.36.114,10.0.0.5,30517,80,6,SYN_FLOOD
70.116.4.14,10.0.0.5,34541,80,6,SYN_FLOOD
176.233.92.173,10.0.0.5,3251,80,6,SYN_FLOOD
110.193.143.92,10.0.0.5,37755,80,6,SYN_FLOOD
166.153.41.173,10.0.0.5,11972,80,6,SYN_FLOOD
244.131.58.165,10.0.0.5,35947,80,6,SYN_FLOOD
161.71.76.229,10.0.0.5,56129,80,6,SYN_FLOOD
92.196.251.205,10.0.0.5,14198,80,6,SYN_FLOOD
105.185.37.35,10.0.0.5,28564,80,6,SYN_FLOOD
126.85.247.7,10.0.0.5,42050,80,6,SYN_FLOOD
154.231.120.183,10.0.0.5,26667,80,6,SYN_FLOOD
241.145.55.239,10.0.0.5,64198,80,6,SYN_FLOOD
100.102.51.4,10.0.0.5,12641,80,6,SYN_FLOOD
159.83.210.232,10.0.0.5,53752,80,6,SYN_FLOOD
76.35.170.53,10.0.0.5,31872,80,6,SYN_FLOOD
80.72.93.23,10.0.0.5,17175,80,6,SYN_FLOOD
50.149.128.30,10.0.0.5,64967,80,6,SYN_FLOOD
171.241.71.83,10.0.0.5,22906,80,6,SYN_FLOOD
46.228.4.161,10.0.0.5,59476,80,6,SYN_FLOOD
70.75.107.58,10.0.0.5,33117,80,6,SYN_FLOOD
94.219.231.59,10.0.0.5,41172,80,6,SYN_FLOOD
111.53.113.40,10.0.0.5,55646,80,6,SYN_FLOOD
130.229.191.193,10.0.0.5,13435,80,6,SYN_FLOOD
188.131.12.117,10.0.0.5,45769,80,6,SYN_FLOOD
178.18.62.119,10.0.0.5,4373,80,6,SYN_FLOOD
7.172.79.53,10.0.0.5,25707,80,6,SYN_FLOOD
184.99.229.97,10.0.0.5,45326,80,6,SYN_FLOOD
62.11.159.135,10.0.0.5,63292,80,6,SYN_FLOOD
138.235.240.141,10.0.0.5,8332,80,6,SYN_FLOOD
82.214.11.242,10.0.0.5,46803,80,6,SYN_FLOOD
78.105.7.185,10.0.0.5,17312,80,6,SYN_FLOOD
101.42.193.192,10.0.0.5,35093,80,6,SYN_FLOOD
246.109.60.62,10.0.0.5,31289,80,6,SYN_FLOOD
17.137.54.49,10.0.0.5,10371,80,6,SYN_FLOOD
23.197.193.153,10.0.0.5,8528,80,6,SYN_FLOOD
21.165.221.255,10.0.0.5,2154,80,6,SYN_FLOOD
4.22.103.127,10.0.0.5,17713,80,6,SYN_FLOOD
200.141.28.2,10.0.0.5,64325,80,6,SYN_FLOOD
48.189.150.165,10.0.0.5,1292,80,6,SYN_FLOOD
63.27.137.51,10.0.0.5,18810,80,6,SYN_FLOOD
208.174.253.109,10.0.0.5,18146,80,6,SYN_FLOOD
56.79.85.34,10.0.0.5,4307,80,6,SYN_FLOOD
67.230.106.110,10.0.0.5,50013,80,6,SYN_FLOOD
76.95.17.89,10.0.0.5,43887,80,6,SYN_FLOOD
205.130.153.66,10.0.0.5,43697,80,6,SYN_FLOOD
147.7.158.151,10.0.0.5,39025,80,6,SYN_FLOOD
120.94.135.132,10.0.0.5,1478,80,6,SYN_FLOOD
39.1.150.118,10.0.0.5,11786,80,6,SYN_FLOOD
70.120.35.157,10.0.0.5,56061,80,6,SYN_FLOOD
44.135.116.86,10.0.0.5,3224,80,6,SYN_FLOOD
9.27.147.85,10.0.0.5,10210,80,6,SYN_FLOOD
154.230.135.51,10.0.0.5,47302,80,6,SYN_FLOOD
181.47.49.138,10.0.0.5,62679,80,6,SYN_FLOOD
201.112.245.247,10.0.0.5,9423,80,6,SYN_FLOOD
139.99.197.204,10.0.0.5,27850,80,6,SYN_FLOOD
113.187.241.78,10.0.0.5,14833,80,6,SYN_FLOOD
248.63.229.137,10.0.0.5,56474,80,6,SYN_FLOOD
186.160.6.82,10.0.0.5,41604,80,6,SYN_FLOOD
209.125.170.163,10.0.0.5,47270,80,6,SYN_FLOOD
10.142.196.8,10.0.0.5,36514,80,6,SYN_FLOOD
194.250.37.2,10.0.0.5,53087,80,6,SYN_FLOOD
68.226.241.232,10.0.0.5,30651,80,6,SYN_FLOOD
141.34.75.222,10.0.0.5,25046,80,6,SYN_FLOOD
86.185.54.171,10.0.0.5,39808,80,6,SYN_FLOOD
90.9.24.46,10.0.0.5,22920,80,6,SYN_FLOOD
187.70.121.83,10.0.0.5,3748,80,6,SYN_FLOOD
160.22.164.75,10.0.0.5,54653,80,6,SYN_FLOOD
204.166.195.193,10.0.0.5,19399,80,6,SYN_FLOOD
48.43.102.144,10.0.0.5,1238,80,6,SYN_FLOOD
34.248.234.228,10.0.0.5,23837,80,6,SYN_FLOOD
64.249.115.85,10.0.0.5,24392,80,6,SYN_FLOOD
33.98.142.195,10.0.0.5,45096,80,6,SYN_FLOOD
225.15.118.115,10.0.0.5,36048,80,6,SYN_FLOOD
179.4.201.149,10.0.0.5,65321,80,6,SYN_FLOOD
181.98.217.192,10.0.0.5,37507,80,6,SYN_FLOOD
202.0.122.124,10.0.0.5,7535,80,6,SYN_FLOOD
255.154.249.32,10.0.0.5,63435,80,6,SYN_FLOOD
7.29.221.215,10.0.0.5,63584,80,6,SYN_FLOOD
4.191.87.61,10.0.0.5,35528,80,6,SYN_FLOOD
193.200.51.18,10.0.0.5,41092,80,6,SYN_FLOOD
232.163.111.171,10.0.0.5,29030,80,6,SYN_FLOOD
124.72.15.96,10.0.0.5,25964,80,6,SYN_FLOOD
74.177.239.66,10.0.0.5,4944,80,6,SYN_FLOOD
117.62.209.6,10.0.0.5,8725,80,6,SYN_FLOOD
191.210.239.47,10.0.0.5,3366,80,6,SYN_FLOOD
