src_ip,dst_ip,src_port,dst_port,protocol,prediction
192.168.1.50,8.8.8.8,29756,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,57952,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,27677,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,47162,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,60426,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,6241,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,52926,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,49834,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,16764,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,28893,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,18618,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,57665,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,1671,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,23314,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,53388,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,59235,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,3472,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,16792,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,48695,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,52190,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,22610,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,16663,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,62715,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,32751,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,12264,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,33128,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,64802,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,5253,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,38341,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,45670,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,23572,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,4117,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,10037,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,29641,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,50578,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,16596,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,51152,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,7548,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,33310,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,54613,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,28163,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,19707,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,20200,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,47329,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,39706,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,14056,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,6906,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,39300,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,9167,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,18883,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,30585,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,51626,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,29789,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,44778,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,1568,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,33518,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,20628,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,7942,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,2955,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,8096,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,61816,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,57711,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,10295,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,50253,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,26244,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,29761,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,33083,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,5292,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,44880,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,46265,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,1692,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,57007,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,16166,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,34807,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,21115,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,16479,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,17750,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,58075,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,21867,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,53522,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,38770,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,29706,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,17504,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,36301,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,31827,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,29340,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,30240,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,43193,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,54949,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,24487,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,4416,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,6668,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,59346,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,13916,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,2090,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,23563,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,33645,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,16805,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,19464,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,52719,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,53766,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,41787,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,38094,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,55799,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,28112,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,17146,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,22909,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,7192,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,24637,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,22125,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,42407,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,31179,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,61690,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,63390,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,41092,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,24934,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,51281,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,23978,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,16244,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,43314,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,8837,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,41550,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,14674,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,14712,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,23782,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,14699,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,42110,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,59582,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,15444,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,46411,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,44009,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,4828,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,27202,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,53483,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,52658,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,39476,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,11271,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,28205,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,27686,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,43177,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,45409,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,11293,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,18625,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,62121,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,64642,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,14335,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,33534,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,54191,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,20452,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,14225,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,10510,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,39555,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,38365,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,45285,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,32933,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,20085,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,34830,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,55187,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,25720,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,18725,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,27841,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,8687,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,1811,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,14227,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,14452,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,3279,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,23188,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,61417,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,53846,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,34519,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,16455,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,9353,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,62940,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,7491,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,43596,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,52844,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,16574,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,3730,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,52674,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,58578,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,44814,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,11244,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,2503,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,26859,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,36328,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,36030,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,32180,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,43445,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,53727,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,28932,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,2486,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,15281,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,2390,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,37741,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,6350,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,42878,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,18223,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,20174,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,10924,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,43982,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,34065,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,55133,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,18684,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,25059,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,24361,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,58501,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,59902,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,47558,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,40658,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,28582,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,27563,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,11277,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,64674,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,59974,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,36016,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,35080,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,14462,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,41369,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,24536,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,42697,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,43549,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,17135,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,60931,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,53038,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,55236,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,27980,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,55144,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,24244,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,33736,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,33198,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,22331,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,39398,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,8732,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,59274,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,19601,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,4670,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,38060,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,1990,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,46860,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,59300,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,45369,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,40565,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,48131,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,17690,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,11954,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,64208,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,58909,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,23146,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,8374,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,35086,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,37502,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,58911,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,50176,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,2124,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,8517,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,64322,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,30002,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,24399,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,54567,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,40916,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,41035,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,64922,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,40578,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,15591,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,29881,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,9830,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,55120,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,32604,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,15344,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,34593,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,57422,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,27248,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,4598,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,9716,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,8300,53,17,DNS_TUNNEL
192.168.1.50,8.8.8.8,37578,53,17,DNS_TUNNEL
