src_ip,dst_ip,src_port,dst_port,protocol,prediction
192.168.1.50,10.0.0.5,42328,676,6,PORT_SCAN
192.168.1.50,10.0.0.5,45433,189,6,PORT_SCAN
192.168.1.50,10.0.0.5,60831,889,6,PORT_SCAN
192.168.1.50,10.0.0.5,38292,545,6,PORT_SCAN
192.168.1.50,10.0.0.5,27589,21,6,PORT_SCAN
192.168.1.50,10.0.0.5,46465,298,6,PORT_SCAN
192.168.1.50,10.0.0.5,14339,22,6,PORT_SCAN
192.168.1.50,10.0.0.5,40429,740,6,PORT_SCAN
192.168.1.50,10.0.0.5,46644,997,6,PORT_SCAN
192.168.1.50,10.0.0.5,8170,128,6,PORT_SCAN
192.168.1.50,10.0.0.5,2683,799,6,PORT_SCAN
192.168.1.50,10.0.0.5,62508,526,6,PORT_SCAN
192.168.1.50,10.0.0.5,45409,616,6,PORT_SCAN
192.168.1.50,10.0.0.5,1639,193,6,PORT_SCAN
192.168.1.50,10.0.0.5,41461,753,6,PORT_SCAN
192.168.1.50,10.0.0.5,59440,243,6,PORT_SCAN
192.168.1.50,10.0.0.5,29360,79,6,PORT_SCAN
192.168.1.50,10.0.0.5,37103,486,6,PORT_SCAN
192.168.1.50,10.0.0.5,61493,778,6,PORT_SCAN
192.168.1.50,10.0.0.5,33334,188,6,PORT_SCAN
192.168.1.50,10.0.0.5,30428,119,6,PORT_SCAN
192.168.1.50,10.0.0.5,61125,879,6,PORT_SCAN
192.168.1.50,10.0.0.5,41468,14,6,PORT_SCAN
192.168.1.50,10.0.0.5,52885,658,6,PORT_SCAN
192.168.1.50,10.0.0.5,20243,84,6,PORT_SCAN
192.168.1.50,10.0.0.5,26336,104,6,PORT_SCAN
192.168.1.50,10.0.0.5,29606,471,6,PORT_SCAN
192.168.1.50,10.0.0.5,25558,127,6,PORT_SCAN
192.168.1.50,10.0.0.5,20571,588,6,PORT_SCAN
192.168.1.50,10.0.0.5,18229,957,6,PORT_SCAN
192.168.1.50,10.0.0.5,21079,20,6,PORT_SCAN
192.168.1.50,10.0.0.5,53855,447,6,PORT_SCAN
192.168.1.50,10.0.0.5,32261,801,6,PORT_SCAN
192.168.1.50,10.0.0.5,13060,567,6,PORT_SCAN
192.168.1.50,10.0.0.5,8666,256,6,PORT_SCAN
192.168.1.50,10.0.0.5,58847,876,6,PORT_SCAN
192.168.1.50,10.0.0.5,39152,809,6,PORT_SCAN
192.168.1.50,10.0.0.5,54726,227,6,PORT_SCAN
192.168.1.50,10.0.0.5,62232,242,6,PORT_SCAN
192.168.1.50,10.0.0.5,63492,980,6,PORT_SCAN
192.168.1.50,10.0.0.5,44279,927,6,PORT_SCAN
192.168.1.50,10.0.0.5,34979,686,6,PORT_SCAN
192.168.1.50,10.0.0.5,46676,204,6,PORT_SCAN
192.168.1.50,10.0.0.5,57749,654,6,PORT_SCAN
192.168.1.50,10.0.0.5,33096,201,6,PORT_SCAN
192.168.1.50,10.0.0.5,20898,671,6,PORT_SCAN
192.168.1.50,10.0.0.5,44935,58,6,PORT_SCAN
192.168.1.50,10.0.0.5,44047,383,6,PORT_SCAN
192.168.1.50,10.0.0.5,17143,366,6,PORT_SCAN
192.168.1.50,10.0.0.5,33536,758,6,PORT_SCAN
192.168.1.50,10.0.0.5,40990,488,6,PORT_SCAN
192.168.1.50,10.0.0.5,21925,126,6,PORT_SCAN
192.168.1.50,10.0.0.5,23608,734,6,PORT_SCAN
192.168.1.50,10.0.0.5,52026,169,6,PORT_SCAN
192.168.1.50,10.0.0.5,14529,781,6,PORT_SCAN
192.168.1.50,10.0.0.5,7053,666,6,PORT_SCAN
192.168.1.50,10.0.0.5,5123,701,6,PORT_SCAN
192.168.1.50,10.0.0.5,65031,704,6,PORT_SCAN
192.168.1.50,10.0.0.5,14605,9,6,PORT_SCAN
192.168.1.50,10.0.0.5,11917,358,6,PORT_SCAN
192.168.1.50,10.0.0.5,58856,960,6,PORT_SCAN
192.168.1.50,10.0.0.5,25531,791,6,PORT_SCAN
192.168.1.50,10.0.0.5,2036,958,6,PORT_SCAN
192.168.1.50,10.0.0.5,50550,794,6,PORT_SCAN
192.168.1.50,10.0.0.5,53714,728,6,PORT_SCAN
192.168.1.50,10.0.0.5,43641,822,6,PORT_SCAN
192.168.1.50,10.0.0.5,52964,945,6,PORT_SCAN
192.168.1.50,10.0.0.5,10394,949,6,PORT_SCAN
192.168.1.50,10.0.0.5,29699,116,6,PORT_SCAN
192.168.1.50,10.0.0.5,13858,723,6,PORT_SCAN
192.168.1.50,10.0.0.5,39229,947,6,PORT_SCAN
192.168.1.50,10.0.0.5,29143,498,6,PORT_SCAN
192.168.1.50,10.0.0.5,56714,634,6,PORT_SCAN
192.168.1.50,10.0.0.5,20323,540,6,PORT_SCAN
192.168.1.50,10.0.0.5,9641,296,6,PORT_SCAN
192.168.1.50,10.0.0.5,18321,771,6,PORT_SCAN
192.168.1.50,10.0.0.5,44297,418,6,PORT_SCAN
192.168.1.50,10.0.0.5,60551,328,6,PORT_SCAN
192.168.1.50,10.0.0.5,53638,233,6,PORT_SCAN
192.168.1.50,10.0.0.5,62926,829,6,PORT_SCAN
192.168.1.50,10.0.0.5,27425,345,6,PORT_SCAN
192.168.1.50,10.0.0.5,51491,936,6,PORT_SCAN
192.168.1.50,10.0.0.5,22965,745,6,PORT_SCAN
192.168.1.50,10.0.0.5,59398,295,6,PORT_SCAN
192.168.1.50,10.0.0.5,24137,464,6,PORT_SCAN
192.168.1.50,10.0.0.5,34676,865,6,PORT_SCAN
192.168.1.50,10.0.0.5,10949,483,6,PORT_SCAN
192.168.1.50,10.0.0.5,48434,825,6,PORT_SCAN
192.168.1.50,10.0.0.5,1068,492,6,PORT_SCAN
192.168.1.50,10.0.0.5,53968,305,6,PORT_SCAN
192.168.1.50,10.0.0.5,8321,684,6,PORT_SCAN
192.168.1.50,10.0.0.5,62260,247,6,PORT_SCAN
192.168.1.50,10.0.0.5,38201,223,6,PORT_SCAN
192.168.1.50,10.0.0.5,7671,174,6,PORT_SCAN
192.168.1.50,10.0.0.5,37888,408,6,PORT_SCAN
192.168.1.50,10.0.0.5,20653,943,6,PORT_SCAN
192.168.1.50,10.0.0.5,32295,361,6,PORT_SCAN
192.168.1.50,10.0.0.5,9242,387,6,PORT_SCAN
192.168.1.50,10.0.0.5,49074,529,6,PORT_SCAN
192.168.1.50,10.0.0.5,44415,467,6,PORT_SCAN
192.168.1.50,10.0.0.5,19082,503,6,PORT_SCAN
192.168.1.50,10.0.0.5,62545,940,6,PORT_SCAN
192.168.1.50,10.0.0.5,3207,800,6,PORT_SCAN
192.168.1.50,10.0.0.5,64678,521,6,PORT_SCAN
192.168.1.50,10.0.0.5,33159,423,6,PORT_SCAN
192.168.1.50,10.0.0.5,15591,937,6,PORT_SCAN
192.168.1.50,10.0.0.5,22231,975,6,PORT_SCAN
192.168.1.50,10.0.0.5,59516,655,6,PORT_SCAN
192.168.1.50,10.0.0.5,53820,405,6,PORT_SCAN
192.168.1.50,10.0.0.5,51871,907,6,PORT_SCAN
192.168.1.50,10.0.0.5,39900,114,6,PORT_SCAN
192.168.1.50,10.0.0.5,63713,1012,6,PORT_SCAN
192.168.1.50,10.0.0.5,38191,869,6,PORT_SCAN
192.168.1.50,10.0.0.5,35519,861,6,PORT_SCAN
192.168.1.50,10.0.0.5,28348,619,6,PORT_SCAN
192.168.1.50,10.0.0.5,3599,512,6,PORT_SCAN
192.168.1.50,10.0.0.5,7572,969,6,PORT_SCAN
192.168.1.50,10.0.0.5,62678,780,6,PORT_SCAN
192.168.1.50,10.0.0.5,4052,224,6,PORT_SCAN
192.168.1.50,10.0.0.5,64951,863,6,PORT_SCAN
192.168.1.50,10.0.0.5,27075,409,6,PORT_SCAN
192.168.1.50,10.0.0.5,21782,548,6,PORT_SCAN
192.168.1.50,10.0.0.5,54690,313,6,PORT_SCAN
192.168.1.50,10.0.0.5,9052,733,6,PORT_SCAN
192.168.1.50,10.0.0.5,7456,724,6,PORT_SCAN
192.168.1.50,10.0.0.5,4675,88,6,PORT_SCAN
192.168.1.50,10.0.0.5,63197,176,6,PORT_SCAN
192.168.1.50,10.0.0.5,55105,416,6,PORT_SCAN
192.168.1.50,10.0.0.5,44160,711,6,PORT_SCAN
192.168.1.50,10.0.0.5,56008,235,6,PORT_SCAN
192.168.1.50,10.0.0.5,5009,4,6,PORT_SCAN
192.168.1.50,10.0.0.5,12847,875,6,PORT_SCAN
192.168.1.50,10.0.0.5,20296,190,6,PORT_SCAN
192.168.1.50,10.0.0.5,7653,268,6,PORT_SCAN
192.168.1.50,10.0.0.5,12894,923,6,PORT_SCAN
192.168.1.50,10.0.0.5,8935,257,6,PORT_SCAN
192.168.1.50,10.0.0.5,12485,765,6,PORT_SCAN
192.168.1.50,10.0.0.5,5038,750,6,PORT_SCAN
192.168.1.50,10.0.0.5,52171,921,6,PORT_SCAN
192.168.1.50,10.0.0.5,38922,555,6,PORT_SCAN
192.168.1.50,10.0.0.5,54127,449,6,PORT_SCAN
192.168.1.50,10.0.0.5,15107,985,6,PORT_SCAN
192.168.1.50,10.0.0.5,28613,807,6,PORT_SCAN
192.168.1.50,10.0.0.5,65336,462,6,PORT_SCAN
192.168.1.50,10.0.0.5,25151,286,6,PORT_SCAN
192.168.1.50,10.0.0.5,36188,390,6,PORT_SCAN
192.168.1.50,10.0.0.5,7943,572,6,PORT_SCAN
192.168.1.50,10.0.0.5,61928,744,6,PORT_SCAN
192.168.1.50,10.0.0.5,18786,705,6,PORT_SCAN
192.168.1.50,10.0.0.5,47019,47,6,PORT_SCAN
192.168.1.50,10.0.0.5,16655,716,6,PORT_SCAN
192.168.1.50,10.0.0.5,10059,25,6,PORT_SCAN
192.168.1.50,10.0.0.5,46507,797,6,PORT_SCAN
192.168.1.50,10.0.0.5,17588,898,6,PORT_SCAN
192.168.1.50,10.0.0.5,54947,5,6,PORT_SCAN
192.168.1.50,10.0.0.5,58500,579,6,PORT_SCAN
192.168.1.50,10.0.0.5,35083,319,6,PORT_SCAN
192.168.1.50,10.0.0.5,22404,974,6,PORT_SCAN
192.168.1.50,10.0.0.5,58929,687,6,PORT_SCAN
192.168.1.50,10.0.0.5,20799,968,6,PORT_SCAN
192.168.1.50,10.0.0.5,51114,651,6,PORT_SCAN
192.168.1.50,10.0.0.5,59959,757,6,PORT_SCAN
192.168.1.50,10.0.0.5,24164,546,6,PORT_SCAN
192.168.1.50,10.0.0.5,31432,696,6,PORT_SCAN
192.168.1.50,10.0.0.5,11547,13,6,PORT_SCAN
192.168.1.50,10.0.0.5,40201,200,6,PORT_SCAN
192.168.1.50,10.0.0.5,27934,105,6,PORT_SCAN
192.168.1.50,10.0.0.5,65043,75,6,PORT_SCAN
192.168.1.50,10.0.0.5,57501,538,6,PORT_SCAN
192.168.1.50,10.0.0.5,5972,31,6,PORT_SCAN
192.168.1.50,10.0.0.5,10166,334,6,PORT_SCAN
192.168.1.50,10.0.0.5,57215,782,6,PORT_SCAN
192.168.1.50,10.0.0.5,64537,277,6,PORT_SCAN
192.168.1.50,10.0.0.5,44591,353,6,PORT_SCAN
192.168.1.50,10.0.0.5,6033,495,6,PORT_SCAN
192.168.1.50,10.0.0.5,48850,8080,6,PORT_SCAN
192.168.1.50,10.0.0.5,45578,673,6,PORT_SCAN
192.168.1.50,10.0.0.5,4455,659,6,PORT_SCAN
192.168.1.50,10.0.0.5,14961,986,6,PORT_SCAN
192.168.1.50,10.0.0.5,4860,708,6,PORT_SCAN
192.168.1.50,10.0.0.5,9477,860,6,PORT_SCAN
192.168.1.50,10.0.0.5,47313,502,6,PORT_SCAN
192.168.1.50,10.0.0.5,50923,998,6,PORT_SCAN
192.168.1.50,10.0.0.5,25707,101,6,PORT_SCAN
192.168.1.50,10.0.0.5,31698,371,6,PORT_SCAN
192.168.1.50,10.0.0.5,22341,395,6,PORT_SCAN
192.168.1.50,10.0.0.5,24891,271,6,PORT_SCAN
192.168.1.50,10.0.0.5,54305,145,6,PORT_SCAN
192.168.1.50,10.0.0.5,24169,379,6,PORT_SCAN
192.168.1.50,10.0.0.5,32167,327,6,PORT_SCAN
192.168.1.50,10.0.0.5,40938,826,6,PORT_SCAN
192.168.1.50,10.0.0.5,7172,1000,6,PORT_SCAN
192.168.1.50,10.0.0.5,58446,35,6,PORT_SCAN
192.168.1.50,10.0.0.5,45838,124,6,PORT_SCAN
192.168.1.50,10.0.0.5,43524,250,6,PORT_SCAN
192.168.1.50,10.0.0.5,59875,23,6,PORT_SCAN
192.168.1.50,10.0.0.5,63190,279,6,PORT_SCAN
192.168.1.50,10.0.0.5,56522,434,6,PORT_SCAN
192.168.1.50,10.0.0.5,38410,23,6,PORT_SCAN
192.168.1.50,10.0.0.5,5216,584,6,PORT_SCAN
192.168.1.50,10.0.0.5,18817,355,6,PORT_SCAN
192.168.1.50,10.0.0.5,45242,451,6,PORT_SCAN
192.168.1.50,10.0.0.5,20636,1006,6,PORT_SCAN
192.168.1.50,10.0.0.5,41768,952,6,PORT_SCAN
192.168.1.50,10.0.0.5,8758,1021,6,PORT_SCAN
192.168.1.50,10.0.0.5,49303,123,6,PORT_SCAN
192.168.1.50,10.0.0.5,30516,113,6,PORT_SCAN
192.168.1.50,10.0.0.5,18681,893,6,PORT_SCAN
192.168.1.50,10.0.0.5,24835,39,6,PORT_SCAN
192.168.1.50,10.0.0.5,8176,202,6,PORT_SCAN
192.168.1.50,10.0.0.5,37699,574,6,PORT_SCAN
192.168.1.50,10.0.0.5,31781,820,6,PORT_SCAN
192.168.1.50,10.0.0.5,36519,287,6,PORT_SCAN
192.168.1.50,10.0.0.5,10549,102,6,PORT_SCAN
192.168.1.50,10.0.0.5,23621,978,6,PORT_SCAN
192.168.1.50,10.0.0.5,54929,622,6,PORT_SCAN
192.168.1.50,10.0.0.5,32095,293,6,PORT_SCAN
192.168.1.50,10.0.0.5,21104,61,6,PORT_SCAN
192.168.1.50,10.0.0.5,56620,864,6,PORT_SCAN
192.168.1.50,10.0.0.5,7431,239,6,PORT_SCAN
192.168.1.50,10.0.0.5,34239,604,6,PORT_SCAN
192.168.1.50,10.0.0.5,7876,839,6,PORT_SCAN
192.168.1.50,10.0.0.5,20488,636,6,PORT_SCAN
192.168.1.50,10.0.0.5,34366,282,6,PORT_SCAN
192.168.1.50,10.0.0.5,38657,171,6,PORT_SCAN
192.168.1.50,10.0.0.5,8623,976,6,PORT_SCAN
192.168.1.50,10.0.0.5,47191,868,6,PORT_SCAN
192.168.1.50,10.0.0.5,18740,482,6,PORT_SCAN
192.168.1.50,10.0.0.5,35253,970,6,PORT_SCAN
192.168.1.50,10.0.0.5,13189,106,6,PORT_SCAN
192.168.1.50,10.0.0.5,43393,517,6,PORT_SCAN
192.168.1.50,10.0.0.5,24260,308,6,PORT_SCAN
192.168.1.50,10.0.0.5,37064,280,6,PORT_SCAN
192.168.1.50,10.0.0.5,52110,507,6,PORT_SCAN
192.168.1.50,10.0.0.5,35552,963,6,PORT_SCAN
192.168.1.50,10.0.0.5,34416,710,6,PORT_SCAN
192.168.1.50,10.0.0.5,64203,743,6,PORT_SCAN
192.168.1.50,10.0.0.5,19753,518,6,PORT_SCAN
192.168.1.50,10.0.0.5,4462,914,6,PORT_SCAN
192.168.1.50,10.0.0.5,26900,645,6,PORT_SCAN
192.168.1.50,10.0.0.5,4360,554,6,PORT_SCAN
192.168.1.50,10.0.0.5,45507,344,6,PORT_SCAN
192.168.1.50,10.0.0.5,12377,211,6,PORT_SCAN
192.168.1.50,10.0.0.5,11224,1007,6,PORT_SCAN
192.168.1.50,10.0.0.5,23799,615,6,PORT_SCAN
192.168.1.50,10.0.0.5,43629,883,6,PORT_SCAN
192.168.1.50,10.0.0.5,40478,509,6,PORT_SCAN
192.168.1.50,10.0.0.5,2476,209,6,PORT_SCAN
192.168.1.50,10.0.0.5,60592,767,6,PORT_SCAN
192.168.1.50,10.0.0.5,2894,381,6,PORT_SCAN
192.168.1.50,10.0.0.5,48965,535,6,PORT_SCAN
192.168.1.50,10.0.0.5,6719,941,6,PORT_SCAN
192.168.1.50,10.0.0.5,53716,130,6,PORT_SCAN
192.168.1.50,10.0.0.5,30139,858,6,PORT_SCAN
192.168.1.50,10.0.0.5,2154,167,6,PORT_SCAN
192.168.1.50,10.0.0.5,61426,386,6,PORT_SCAN
192.168.1.50,10.0.0.5,29817,362,6,PORT_SCAN
192.168.1.50,10.0.0.5,39383,643,6,PORT_SCAN
192.168.1.50,10.0.0.5,52122,848,6,PORT_SCAN
192.168.1.50,10.0.0.5,2022,748,6,PORT_SCAN
192.168.1.50,10.0.0.5,54371,530,6,PORT_SCAN
192.168.1.50,10.0.0.5,40890,115,6,PORT_SCAN
192.168.1.50,10.0.0.5,62420,513,6,PORT_SCAN
192.168.1.50,10.0.0.5,14273,431,6,PORT_SCAN
192.168.1.50,10.0.0.5,34717,50,6,PORT_SCAN
192.168.1.50,10.0.0.5,62689,396,6,PORT_SCAN
192.168.1.50,10.0.0.5,9923,786,6,PORT_SCAN
192.168.1.50,10.0.0.5,30224,291,6,PORT_SCAN
192.168.1.50,10.0.0.5,3699,859,6,PORT_SCAN
192.168.1.50,10.0.0.5,45674,919,6,PORT_SCAN
192.168.1.50,10.0.0.5,36463,718,6,PORT_SCAN
192.168.1.50,10.0.0.5,57662,67,6,PORT_SCAN
192.168.1.50,10.0.0.5,36224,46,6,PORT_SCAN
192.168.1.50,10.0.0.5,35974,421,6,PORT_SCAN
192.168.1.50,10.0.0.5,20671,632,6,PORT_SCAN
192.168.1.50,10.0.0.5,32976,983,6,PORT_SCAN
192.168.1.50,10.0.0.5,25359,163,6,PORT_SCAN
192.168.1.50,10.0.0.5,57060,629,6,PORT_SCAN
192.168.1.50,10.0.0.5,5009,81,6,PORT_SCAN
192.168.1.50,10.0.0.5,31912,640,6,PORT_SCAN
192.168.1.50,10.0.0.5,28972,318,6,PORT_SCAN
192.168.1.50,10.0.0.5,21086,95,6,PORT_SCAN
192.168.1.50,10.0.0.5,33995,681,6,PORT_SCAN
192.168.1.50,10.0.0.5,63604,585,6,PORT_SCAN
192.168.1.50,10.0.0.5,9931,672,6,PORT_SCAN
192.168.1.50,10.0.0.5,15931,573,6,PORT_SCAN
192.168.1.50,10.0.0.5,41934,576,6,PORT_SCAN
192.168.1.50,10.0.0.5,22280,589,6,PORT_SCAN
192.168.1.50,10.0.0.5,38742,64,6,PORT_SCAN
192.168.1.50,10.0.0.5,24612,54,6,PORT_SCAN
192.168.1.50,10.0.0.5,9414,134,6,PORT_SCAN
192.168.1.50,10.0.0.5,30157,246,6,PORT_SCAN
192.168.1.50,10.0.0.5,46318,380,6,PORT_SCAN
192.168.1.50,10.0.0.5,52958,55,6,PORT_SCAN
192.168.1.50,10.0.0.5,42263,442,6,PORT_SCAN
192.168.1.50,10.0.0.5,59932,446,6,PORT_SCAN
192.168.1.50,10.0.0.5,16651,415,6,PORT_SCAN
192.168.1.50,10.0.0.5,19942,729,6,PORT_SCAN
192.168.1.50,10.0.0.5,6095,942,6,PORT_SCAN
192.168.1.50,10.0.0.5,48642,142,6,PORT_SCAN
192.168.1.50,10.0.0.5,47852,881,6,PORT_SCAN
192.168.1.50,10.0.0.5,54787,62,6,PORT_SCAN
192.168.1.50,10.0.0.5,11214,372,6,PORT_SCAN
192.168.1.50,10.0.0.5,47485,779,6,PORT_SCAN
192.168.1.50,10.0.0.5,63989,85,6,PORT_SCAN
192.168.1.50,10.0.0.5,39159,813,6,PORT_SCAN
192.168.1.50,10.0.0.5,36341,717,6,PORT_SCAN
192.168.1.50,10.0.0.5,2343,832,6,PORT_SCAN
192.168.1.50,10.0.0.5,5124,2,6,PORT_SCAN
192.168.1.50,10.0.0.5,10808,504,6,PORT_SCAN
192.168.1.50,10.0.0.5,58599,290,6,PORT_SCAN
192.168.1.50,10.0.0.5,8744,474,6,PORT_SCAN
192.168.1.50,10.0.0.5,42645,406,6,PORT_SCAN
192.168.1.50,10.0.0.5,27034,578,6,PORT_SCAN
192.168.1.50,10.0.0.5,35876,456,6,PORT_SCAN
192.168.1.50,10.0.0.5,31166,385,6,PORT_SCAN
192.168.1.50,10.0.0.5,28279,194,6,PORT_SCAN
192.168.1.50,10.0.0.5,57210,196,6,PORT_SCAN
192.168.1.50,10.0.0.5,7695,609,6,PORT_SCAN
192.168.1.50,10.0.0.5,58293,156,6,PORT_SCAN
192.168.1.50,10.0.0.5,47526,303,6,PORT_SCAN
192.168.1.50,10.0.0.5,44574,73,6,PORT_SCAN
192.168.1.50,10.0.0.5,35249,635,6,PORT_SCAN
192.168.1.50,10.0.0.5,56185,606,6,PORT_SCAN
192.168.1.50,10.0.0.5,3740,490,6,PORT_SCAN
192.168.1.50,10.0.0.5,16968,995,6,PORT_SCAN
192.168.1.50,10.0.0.5,65265,304,6,PORT_SCAN
192.168.1.50,10.0.0.5,54600,289,6,PORT_SCAN
192.168.1.50,10.0.0.5,48822,560,6,PORT_SCAN
192.168.1.50,10.0.0.5,12105,623,6,PORT_SCAN
192.168.1.50,10.0.0.5,4058,159,6,PORT_SCAN
192.168.1.50,10.0.0.5,25544,1001,6,PORT_SCAN
192.168.1.50,10.0.0.5,7604,649,6,PORT_SCAN
192.168.1.50,10.0.0.5,56943,939,6,PORT_SCAN
192.168.1.50,10.0.0.5,35207,97,6,PORT_SCAN
192.168.1.50,10.0.0.5,41203,16,6,PORT_SCAN
192.168.1.50,10.0.0.5,8559,248,6,PORT_SCAN
192.168.1.50,10.0.0.5,5210,528,6,PORT_SCAN
192.168.1.50,10.0.0.5,11227,796,6,PORT_SCAN
192.168.1.50,10.0.0.5,35672,400,6,PORT_SCAN
192.168.1.50,10.0.0.5,54049,367,6,PORT_SCAN
192.168.1.50,10.0.0.5,31749,411,6,PORT_SCAN
192.168.1.50,10.0.0.5,4818,453,6,PORT_SCAN
192.168.1.50,10.0.0.5,28728,564,6,PORT_SCAN
192.168.1.50,10.0.0.5,56054,149,6,PORT_SCAN
192.168.1.50,10.0.0.5,46416,203,6,PORT_SCAN
192.168.1.50,10.0.0.5,51329,384,6,PORT_SCAN
192.168.1.50,10.0.0.5,16721,497,6,PORT_SCAN
192.168.1.50,10.0.0.5,32605,466,6,PORT_SCAN
192.168.1.50,10.0.0.5,24677,245,6,PORT_SCAN
192.168.1.50,10.0.0.5,53515,525,6,PORT_SCAN
192.168.1.50,10.0.0.5,4968,147,6,PORT_SCAN
192.168.1.50,10.0.0.5,3197,595,6,PORT_SCAN
192.168.1.50,10.0.0.5,6128,27,6,PORT_SCAN
192.168.1.50,10.0.0.5,20967,148,6,PORT_SCAN
192.168.1.50,10.0.0.5,26764,347,6,PORT_SCAN
